Timestamp,Author,Title,Sentence,Category
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,intégration et affichage des données réelles sur la page magasin.,front
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,développement du formulaire pour la création de nouveaux magasins.,front
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,api :,back
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,finalisation du crud pour le service après-vente (sav).,back
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,développement complet des crud pour les entités suivantes :,front
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,réseaux commerciaux     - colorant     - nom de subcolorant mission presta :,front
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,-,"15-20 minutes à rechercher des opportunités sur free-work, sans trouver de projets correspondant à mes compétences.",database
2024-04-15 15:30:10.884000+00:00,jeremyjuppet,réunions :,"participation à une réunion téléphonique avec joëlle et julien pour discuter des avancements, des prochaines étapes et de la partie commerciale.",general
2024-04-12 15:42:15.125000+00:00,jeremyjuppet,projet allios :,création d'un tableau trello et mise en place de toutes les cartes nécessaires pour le suivi du projet.,front
2024-04-12 15:42:15.125000+00:00,jeremyjuppet,projet allios :,"développement des fonctionnalités crud pour les entités suivantes : service après-vente (sav), remarques, machine, et base.",front
2024-04-12 15:42:15.125000+00:00,jeremyjuppet,pour prestation :,"réalisation et mise à jour de mon cv, avec l'aide de christopher.",report
2024-04-12 15:42:15.125000+00:00,jeremyjuppet,pour prestation :,mise à jour de mon profil linkedin.,report
2024-04-10 15:29:53.760000+00:00,jeremyjuppet,projet allios :,réalisation du create des machine.,database
2024-04-10 15:29:53.760000+00:00,jeremyjuppet,projet allios :,"développement crud pour les entités : logiciel, unit response, unit",back
2024-04-10 15:29:53.760000+00:00,jeremyjuppet,fasthotel :,analyse approfondie concernant les problématiques de compensation des bons d'achats utilisés par les hôteliers.,general
2024-04-10 15:29:53.760000+00:00,jeremyjuppet,fasthotel :,améliorations de l'état de compensation pour les administrateurs de fasthotel.,back
2024-04-10 15:29:53.760000+00:00,jeremyjuppet,fasthotel :,"communication avec mme almela pour présenter les améliorations apportées sur l'état de compensation, confirmer l'exactitude des données, et recommander un échange avec un hôtelier spécifique lié à l'utilisation inhabituelle de bons.",general
2024-04-10 15:29:53.760000+00:00,jeremyjuppet,projet tribuneo :,poursuite du développement de la fonctionnalité permettant le téléchargement des documents (factures et remboursements) des commerçants partenaires via la version web.,front
